"","ID.x","Site.ID","Original.Genus","Original.Species","ACCEPTED.GENUS","ACCEPTED.SPECIES","SPECIES.ID","SAMPLE.ID","ID.y","Average.LA..m2.","SLA..m2.kg.","LMA..kg.m2.","LDMC..mg.g.","Cmass..g.kg.","Nmass..g.kg.","Pmass..g.kg.","Kmass..g.kg.","Narea..g.m2.","Parea..g.m2.","Karea..g.m2.","d13C.12C","d15N.14N","Site.Name","Latitude","Longitude","Elevation","Collection.month","Collection.year","Source","Sampling.strategy","References","Site.ID.1","Lat_grid","Lon_grid","Temp.Jan..C.","Temp.Feb...C.","Temp.Mar...C.","Temp.April...C.","Temp.May...C.","Temp.June...C.","Temp.July...C.","Temp.Aug...C.","Temp.Sept...C.","Temp.Oct...C.","Temp.Nov...C.","Temp.Dec...C.","Prec.Jan..mm.","Prec.Feb..mm.","Prec.Mar..mm.","Prec.Apr..mm.","Prec.May..mm.","Prec.June...mm.","Prec.July...mm.","Prec.Aug...mm.","Prec.Sept...mm.","Prec.Oct...mm.","Prec.Nov..mm.","Prec.Dec...mm.","Sun.Jan....","Sun.Feb....","Sun.Mar....","Sun.Apr....","Sun.May....","Sun.June....","Sun.July....","Sun.Aug....","Sun.Sep....","Sun.Oct....","Sun.Nov....","Sun.Dec....","MTCO...C.","MAT...C.","MI..unitless.","alpha..unitless.","GDD0..C.days.","mGDD0...C.","PAR0..mol.photon.m.2.","mPAR0..mol.photon.m.2.","Prec.Timing..month.from.Jan1st.","Prec.Seasonality..unitless.","MMP..mm.","MAP..mm."
"567",567,21,"Melilotoides","ruthenica","Medicago","ruthenica","SP779",567,539,0.0004002,16.62398218,0.06018594,369.5072464,496.315,30.55452387,1.383156311,7.345517742,1.837978623,0.083202466,0.441862705,-27.655,-2.516,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52
"568",568,21,"Polygonum","divaricatum","Polygonum","divaricatum","SP919",568,540,0.00010672,12.35939174,0.081008318,268.4351216,431.098,21.80676006,1.714116793,9.764431544,1.764387805,0.138689414,0.790041432,-28.028,3.484,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52
"569",569,21,"Potentilla","acaulis","Potentilla","acaulis","SP932",569,541,0.0001334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52
"570",570,21,"Potentilla","bifurca","Potentilla","bifurca","SP934",570,542,NA,15.92346923,0.06340685,421.2569713,478.42,17.72408953,1.715645388,6.584574124,1.113079648,0.107743191,0.413513791,-26.671,0.671,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52
"571",571,21,"Potentilla","chinensis","Potentilla","chinensis","SP935",571,543,5.0025e-06,12.82920983,0.077964405,401.3926469,442.786,17.7773872,1.508831911,10.68503479,1.385696191,0.117609107,0.832867724,-26.199,-0.838,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52
"572",572,21,"Serratula","yamatsutana","Serratula","centauroides","SP1095",572,544,8.3375e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52
"573",573,21,"Stipa","grandis","Stipa","grandis","SP1148",573,545,0.00016675,15.45973524,0.064842883,496.3659148,534.28,13.15164963,0.995828994,5.452992311,0.850703419,0.064414363,0.352722231,-25.817,-0.197,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52
"574",574,21,"Thalictrum","squarrosum","Thalictrum","squarrosum","SP1217",574,546,5.0025e-05,20.07763893,0.050238225,320.4995905,463.391,22.8128728,1.816050415,9.595192591,1.136232845,0.090451393,0.47790443,-25.803,1.527,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52
"575",575,21,"Ulmus","davidiana var japonica","Ulmus","davidiana var. japonica","SP1252",575,547,0.00030015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52
"576",576,21,"Unidentified grass 1","","Unidentified grass 1","","SP1269",576,548,4.002e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52
"577",577,22,"Allium","ramosum","Allium","ramosum","SP80",577,549,1.334e-06,12.41514919,0.082148892,252.3637476,470.013,17.62026776,1.415672532,16.48680746,1.419255419,0.114027831,1.327958868,-25.682,1.083,"NECTS22",43.38911667,116.8862667,1267,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",22,43.385,116.885,-23.56,-19.26,-8.67,3.16,10.67,15.77,18.41,16.55,9.89,1.92,-9.74,-18.5,3.02,4.82,7.04,11.19,25.34,61.38,103.47,88.22,40.89,14.43,6.98,3.58,71.01,70.87,69.79,66.29,64.77,60.98,58.07,59.69,66.57,70.64,69.78,67.8,-23.56,-0.28,0.521,0.621,2275.805,11.611,7485.514,38.191,6.675049,0.673205,30.863,370.36
"578",578,22,"Artemisia","frigida","Artemisia","frigida","SP142",578,550,6.003e-06,14.02789175,0.071322084,514.8732943,478.898,26.56481295,2.147756707,15.23450572,1.893713854,0.153106165,1.086015347,-27.991,0.905,"NECTS22",43.38911667,116.8862667,1267,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",22,43.385,116.885,-23.56,-19.26,-8.67,3.16,10.67,15.77,18.41,16.55,9.89,1.92,-9.74,-18.5,3.02,4.82,7.04,11.19,25.34,61.38,103.47,88.22,40.89,14.43,6.98,3.58,71.01,70.87,69.79,66.29,64.77,60.98,58.07,59.69,66.57,70.64,69.78,67.8,-23.56,-0.28,0.521,0.621,2275.805,11.611,7485.514,38.191,6.675049,0.673205,30.863,370.36
"579",579,22,"Artemisia","scoparia","Artemisia","scoparia","SP152",579,551,0.0001334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS22",43.38911667,116.8862667,1267,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",22,43.385,116.885,-23.56,-19.26,-8.67,3.16,10.67,15.77,18.41,16.55,9.89,1.92,-9.74,-18.5,3.02,4.82,7.04,11.19,25.34,61.38,103.47,88.22,40.89,14.43,6.98,3.58,71.01,70.87,69.79,66.29,64.77,60.98,58.07,59.69,66.57,70.64,69.78,67.8,-23.56,-0.28,0.521,0.621,2275.805,11.611,7485.514,38.191,6.675049,0.673205,30.863,370.36
"580",580,22,"Carex","duriuscula","Carex","duriuscula","SP273",580,552,0.0001334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS22",43.38911667,116.8862667,1267,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",22,43.385,116.885,-23.56,-19.26,-8.67,3.16,10.67,15.77,18.41,16.55,9.89,1.92,-9.74,-18.5,3.02,4.82,7.04,11.19,25.34,61.38,103.47,88.22,40.89,14.43,6.98,3.58,71.01,70.87,69.79,66.29,64.77,60.98,58.07,59.69,66.57,70.64,69.78,67.8,-23.56,-0.28,0.521,0.621,2275.805,11.611,7485.514,38.191,6.675049,0.673205,30.863,370.36
"581",581,22,"Cleistogenes","squarrosa","Cleistogenes","squarrosa","SP338",581,553,0.0002668,12.66083333,0.080169469,592.9487179,490.329,19.86320639,1.579705071,10.99492617,1.568870379,0.124771019,0.868420418,-15.365,-2.295,"NECTS22",43.38911667,116.8862667,1267,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",22,43.385,116.885,-23.56,-19.26,-8.67,3.16,10.67,15.77,18.41,16.55,9.89,1.92,-9.74,-18.5,3.02,4.82,7.04,11.19,25.34,61.38,103.47,88.22,40.89,14.43,6.98,3.58,71.01,70.87,69.79,66.29,64.77,60.98,58.07,59.69,66.57,70.64,69.78,67.8,-23.56,-0.28,0.521,0.621,2275.805,11.611,7485.514,38.191,6.675049,0.673205,30.863,370.36
"582",582,22,"Heteropappus","altaicus","Heteropappus","altaicus","SP594",582,554,0.002001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS22",43.38911667,116.8862667,1267,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",22,43.385,116.885,-23.56,-19.26,-8.67,3.16,10.67,15.77,18.41,16.55,9.89,1.92,-9.74,-18.5,3.02,4.82,7.04,11.19,25.34,61.38,103.47,88.22,40.89,14.43,6.98,3.58,71.01,70.87,69.79,66.29,64.77,60.98,58.07,59.69,66.57,70.64,69.78,67.8,-23.56,-0.28,0.521,0.621,2275.805,11.611,7485.514,38.191,6.675049,0.673205,30.863,370.36
"583",583,22,"Iris","lactea var chinensis","Iris","lactea","SP626",583,555,0.0016675,6.543608663,0.153561996,332.7200776,470.844,20.68145698,2.048478769,30.60316366,3.160558347,0.313050317,4.676802241,-25.222,2.946,"NECTS22",43.38911667,116.8862667,1267,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",22,43.385,116.885,-23.56,-19.26,-8.67,3.16,10.67,15.77,18.41,16.55,9.89,1.92,-9.74,-18.5,3.02,4.82,7.04,11.19,25.34,61.38,103.47,88.22,40.89,14.43,6.98,3.58,71.01,70.87,69.79,66.29,64.77,60.98,58.07,59.69,66.57,70.64,69.78,67.8,-23.56,-0.28,0.521,0.621,2275.805,11.611,7485.514,38.191,6.675049,0.673205,30.863,370.36
"584",584,22,"Leymus","chinensis","Leymus","chinensis","SP692",584,556,0.00010672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS22",43.38911667,116.8862667,1267,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",22,43.385,116.885,-23.56,-19.26,-8.67,3.16,10.67,15.77,18.41,16.55,9.89,1.92,-9.74,-18.5,3.02,4.82,7.04,11.19,25.34,61.38,103.47,88.22,40.89,14.43,6.98,3.58,71.01,70.87,69.79,66.29,64.77,60.98,58.07,59.69,66.57,70.64,69.78,67.8,-23.56,-0.28,0.521,0.621,2275.805,11.611,7485.514,38.191,6.675049,0.673205,30.863,370.36
"585",585,22,"Melilotoides","ruthenica","Medicago","ruthenica","SP779",585,557,0.00010672,13.73575615,0.07287806,424.691358,466.63,31.02904419,1.558036609,10.83151036,2.258997892,0.113429257,0.788563093,-26.302,-0.85,"NECTS22",43.38911667,116.8862667,1267,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",22,43.385,116.885,-23.56,-19.26,-8.67,3.16,10.67,15.77,18.41,16.55,9.89,1.92,-9.74,-18.5,3.02,4.82,7.04,11.19,25.34,61.38,103.47,88.22,40.89,14.43,6.98,3.58,71.01,70.87,69.79,66.29,64.77,60.98,58.07,59.69,66.57,70.64,69.78,67.8,-23.56,-0.28,0.521,0.621,2275.805,11.611,7485.514,38.191,6.675049,0.673205,30.863,370.36
"586",586,22,"Potentilla","acaulis","Potentilla","acaulis","SP932",586,558,0.0001334,10.91229734,0.091811434,526.8915879,457.347,21.69700819,1.705796271,12.71972925,1.988308008,0.156318713,1.165632575,-26.209,0.867,"NECTS22",43.38911667,116.8862667,1267,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",22,43.385,116.885,-23.56,-19.26,-8.67,3.16,10.67,15.77,18.41,16.55,9.89,1.92,-9.74,-18.5,3.02,4.82,7.04,11.19,25.34,61.38,103.47,88.22,40.89,14.43,6.98,3.58,71.01,70.87,69.79,66.29,64.77,60.98,58.07,59.69,66.57,70.64,69.78,67.8,-23.56,-0.28,0.521,0.621,2275.805,11.611,7485.514,38.191,6.675049,0.673205,30.863,370.36
"587",587,22,"Potentilla","bifurca","Potentilla","bifurca","SP934",587,559,5.0025e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS22",43.38911667,116.8862667,1267,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",22,43.385,116.885,-23.56,-19.26,-8.67,3.16,10.67,15.77,18.41,16.55,9.89,1.92,-9.74,-18.5,3.02,4.82,7.04,11.19,25.34,61.38,103.47,88.22,40.89,14.43,6.98,3.58,71.01,70.87,69.79,66.29,64.77,60.98,58.07,59.69,66.57,70.64,69.78,67.8,-23.56,-0.28,0.521,0.621,2275.805,11.611,7485.514,38.191,6.675049,0.673205,30.863,370.36
"588",588,22,"Salsola","collina","Salsola","collina","SP1048",588,560,0.0002001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS22",43.38911667,116.8862667,1267,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",22,43.385,116.885,-23.56,-19.26,-8.67,3.16,10.67,15.77,18.41,16.55,9.89,1.92,-9.74,-18.5,3.02,4.82,7.04,11.19,25.34,61.38,103.47,88.22,40.89,14.43,6.98,3.58,71.01,70.87,69.79,66.29,64.77,60.98,58.07,59.69,66.57,70.64,69.78,67.8,-23.56,-0.28,0.521,0.621,2275.805,11.611,7485.514,38.191,6.675049,0.673205,30.863,370.36
"589",589,22,"Stipa","krylovii","Stipa","krylovii","SP1149",589,561,0.0001334,20.53123264,0.048784348,568.4626437,494.155,19.35857449,1.085919397,9.798421227,0.942884182,0.052891096,0.477244664,-26.417,1.52,"NECTS22",43.38911667,116.8862667,1267,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",22,43.385,116.885,-23.56,-19.26,-8.67,3.16,10.67,15.77,18.41,16.55,9.89,1.92,-9.74,-18.5,3.02,4.82,7.04,11.19,25.34,61.38,103.47,88.22,40.89,14.43,6.98,3.58,71.01,70.87,69.79,66.29,64.77,60.98,58.07,59.69,66.57,70.64,69.78,67.8,-23.56,-0.28,0.521,0.621,2275.805,11.611,7485.514,38.191,6.675049,0.673205,30.863,370.36
"590",590,23,"Achnatherum","sibiricum","Achnatherum","sibiricum","SP22",590,562,0.0006003,11.88854333,0.084539811,609.8242732,503.094,16.56033605,0.830357305,11.8949502,1.39296595,0.069845168,1.000538911,-23.628,0.071,"NECTS23",43.55393333,116.6757667,1261,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",23,43.555,116.675,-23.01,-18.78,-8.48,3.24,10.82,16.04,18.72,16.8,10.09,1.92,-9.51,-18.24,2.85,4.25,6.57,10.37,24.37,57.78,99.19,83.9,37.32,13.85,6.62,3.47,71.22,71.38,70.22,66.76,65.14,61.52,58.52,60.23,66.91,70.66,69.74,67.91,-23.01,-0.033,0.489,0.589,2313.984,11.806,7506.031,38.296,6.6702,0.676128,29.212,350.54
"591",591,23,"Agropyron","michnoi","Agropyron","michnoi","SP51",591,563,0.0004002,12.14345798,0.082665236,496.7388167,518.559,15.21732202,1.105024634,8.907911424,1.253129219,0.090997526,0.733556409,-24.615,0.42,"NECTS23",43.55393333,116.6757667,1261,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",23,43.555,116.675,-23.01,-18.78,-8.48,3.24,10.82,16.04,18.72,16.8,10.09,1.92,-9.51,-18.24,2.85,4.25,6.57,10.37,24.37,57.78,99.19,83.9,37.32,13.85,6.62,3.47,71.22,71.38,70.22,66.76,65.14,61.52,58.52,60.23,66.91,70.66,69.74,67.91,-23.01,-0.033,0.489,0.589,2313.984,11.806,7506.031,38.296,6.6702,0.676128,29.212,350.54
"592",592,23,"Allium","condensatum","Allium","condensatum","SP73",592,564,NA,8.080409508,0.129942416,108.111578,448.885,23.53403904,1.636135795,22.63443262,2.912480985,0.202481792,2.801149199,-26.153,0.807,"NECTS23",43.55393333,116.6757667,1261,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",23,43.555,116.675,-23.01,-18.78,-8.48,3.24,10.82,16.04,18.72,16.8,10.09,1.92,-9.51,-18.24,2.85,4.25,6.57,10.37,24.37,57.78,99.19,83.9,37.32,13.85,6.62,3.47,71.22,71.38,70.22,66.76,65.14,61.52,58.52,60.23,66.91,70.66,69.74,67.91,-23.01,-0.033,0.489,0.589,2313.984,11.806,7506.031,38.296,6.6702,0.676128,29.212,350.54
"593",593,23,"Allium","mongolicum","Allium","mongolicum","SP77",593,565,0.0001334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS23",43.55393333,116.6757667,1261,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",23,43.555,116.675,-23.01,-18.78,-8.48,3.24,10.82,16.04,18.72,16.8,10.09,1.92,-9.51,-18.24,2.85,4.25,6.57,10.37,24.37,57.78,99.19,83.9,37.32,13.85,6.62,3.47,71.22,71.38,70.22,66.76,65.14,61.52,58.52,60.23,66.91,70.66,69.74,67.91,-23.01,-0.033,0.489,0.589,2313.984,11.806,7506.031,38.296,6.6702,0.676128,29.212,350.54
"594",594,23,"Allium","ramosum","Allium","ramosum","SP80",594,566,3.335e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS23",43.55393333,116.6757667,1261,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",23,43.555,116.675,-23.01,-18.78,-8.48,3.24,10.82,16.04,18.72,16.8,10.09,1.92,-9.51,-18.24,2.85,4.25,6.57,10.37,24.37,57.78,99.19,83.9,37.32,13.85,6.62,3.47,71.22,71.38,70.22,66.76,65.14,61.52,58.52,60.23,66.91,70.66,69.74,67.91,-23.01,-0.033,0.489,0.589,2313.984,11.806,7506.031,38.296,6.6702,0.676128,29.212,350.54
"595",595,23,"Artemisia","frigida","Artemisia","frigida","SP142",595,567,0.00042688,14.43520453,0.069275488,599.9074074,527.325,28.95496692,2.226782756,16.49195522,2.005857753,0.154260561,1.142481576,-27.041,-0.392,"NECTS23",43.55393333,116.6757667,1261,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",23,43.555,116.675,-23.01,-18.78,-8.48,3.24,10.82,16.04,18.72,16.8,10.09,1.92,-9.51,-18.24,2.85,4.25,6.57,10.37,24.37,57.78,99.19,83.9,37.32,13.85,6.62,3.47,71.22,71.38,70.22,66.76,65.14,61.52,58.52,60.23,66.91,70.66,69.74,67.91,-23.01,-0.033,0.489,0.589,2313.984,11.806,7506.031,38.296,6.6702,0.676128,29.212,350.54
"596",596,23,"Bupleurum","scorzonerifolium","Bupleurum","scorzonerifolium","SP235",596,568,2.668e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS23",43.55393333,116.6757667,1261,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",23,43.555,116.675,-23.01,-18.78,-8.48,3.24,10.82,16.04,18.72,16.8,10.09,1.92,-9.51,-18.24,2.85,4.25,6.57,10.37,24.37,57.78,99.19,83.9,37.32,13.85,6.62,3.47,71.22,71.38,70.22,66.76,65.14,61.52,58.52,60.23,66.91,70.66,69.74,67.91,-23.01,-0.033,0.489,0.589,2313.984,11.806,7506.031,38.296,6.6702,0.676128,29.212,350.54
"597",597,23,"Caragana","microphylla","Caragana","microphylla","SP266",597,569,0.00032016,15.06764072,0.066489134,489.8683299,526.749,28.61063181,1.420230314,16.04525366,1.898812982,0.09425698,1.06488162,-25.155,-0.305,"NECTS23",43.55393333,116.6757667,1261,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",23,43.555,116.675,-23.01,-18.78,-8.48,3.24,10.82,16.04,18.72,16.8,10.09,1.92,-9.51,-18.24,2.85,4.25,6.57,10.37,24.37,57.78,99.19,83.9,37.32,13.85,6.62,3.47,71.22,71.38,70.22,66.76,65.14,61.52,58.52,60.23,66.91,70.66,69.74,67.91,-23.01,-0.033,0.489,0.589,2313.984,11.806,7506.031,38.296,6.6702,0.676128,29.212,350.54
"598",598,23,"Chenopodium","album","Chenopodium","album","SP315",598,570,1.334e-05,15.2435926,0.065678645,368.1290323,383.895,35.55484465,1.513469122,54.11477774,2.332445217,0.099285592,3.550001575,-25.904,2.576,"NECTS23",43.55393333,116.6757667,1261,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",23,43.555,116.675,-23.01,-18.78,-8.48,3.24,10.82,16.04,18.72,16.8,10.09,1.92,-9.51,-18.24,2.85,4.25,6.57,10.37,24.37,57.78,99.19,83.9,37.32,13.85,6.62,3.47,71.22,71.38,70.22,66.76,65.14,61.52,58.52,60.23,66.91,70.66,69.74,67.91,-23.01,-0.033,0.489,0.589,2313.984,11.806,7506.031,38.296,6.6702,0.676128,29.212,350.54
"599",599,23,"Cymbaria","dahurica","Cymbaria","dahurica","SP396",599,571,2.001e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS23",43.55393333,116.6757667,1261,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",23,43.555,116.675,-23.01,-18.78,-8.48,3.24,10.82,16.04,18.72,16.8,10.09,1.92,-9.51,-18.24,2.85,4.25,6.57,10.37,24.37,57.78,99.19,83.9,37.32,13.85,6.62,3.47,71.22,71.38,70.22,66.76,65.14,61.52,58.52,60.23,66.91,70.66,69.74,67.91,-23.01,-0.033,0.489,0.589,2313.984,11.806,7506.031,38.296,6.6702,0.676128,29.212,350.54
"600",600,23,"Galium","verum","Galium","verum","SP549",600,572,0.000250125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS23",43.55393333,116.6757667,1261,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",23,43.555,116.675,-23.01,-18.78,-8.48,3.24,10.82,16.04,18.72,16.8,10.09,1.92,-9.51,-18.24,2.85,4.25,6.57,10.37,24.37,57.78,99.19,83.9,37.32,13.85,6.62,3.47,71.22,71.38,70.22,66.76,65.14,61.52,58.52,60.23,66.91,70.66,69.74,67.91,-23.01,-0.033,0.489,0.589,2313.984,11.806,7506.031,38.296,6.6702,0.676128,29.212,350.54
"601",601,23,"Glycyrrhiza","uralensis","Glycyrrhiza","uralensis","SP572",601,573,0.0002668,13.20270657,0.078028463,443.9903186,553.07,34.54221582,2.008349679,13.88121556,2.616298078,0.152116513,1.051391659,-24.856,-0.923,"NECTS23",43.55393333,116.6757667,1261,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",23,43.555,116.675,-23.01,-18.78,-8.48,3.24,10.82,16.04,18.72,16.8,10.09,1.92,-9.51,-18.24,2.85,4.25,6.57,10.37,24.37,57.78,99.19,83.9,37.32,13.85,6.62,3.47,71.22,71.38,70.22,66.76,65.14,61.52,58.52,60.23,66.91,70.66,69.74,67.91,-23.01,-0.033,0.489,0.589,2313.984,11.806,7506.031,38.296,6.6702,0.676128,29.212,350.54
